user_id,merchant_name,amount,timestamp,category
user_0184,Apple Tv Plus,433.37,2025-07-06T06:34:22.649091,entertainment
user_0119,Green Trends,69.49,2025-07-25T23:34:22.649127,shopping
user_0168,Neighborhood Store,435.6,2025-07-18T13:34:22.649164,shopping
user_0112,Jio Fiber,2025.5,2025-07-31T22:34:22.649201,utilities
user_0009,Fun Cinemas,1242.93,2025-08-27T09:34:22.649238,entertainment
user_0080,Bihar Gramin Bank,1034.45,2025-08-03T04:34:22.649275,investment
user_0114,Delhi Chaat,346.23,2025-08-11T18:34:22.649312,food
user_0011,Assam Gramin Bank,1674.42,2025-06-23T09:34:22.649349,investment
user_0131,Esic,1329.79,2025-07-22T12:34:22.649386,utilities
user_0008,Star Bazaar,509.27,2025-09-02T03:34:22.649422,shopping
user_0016,Easy Cabs,12.16,2025-07-29T21:34:22.649460,transport
user_0156,Eatsure,354.29,2025-09-08T09:34:22.649497,food
user_0177,Mysore Pak Shop,156.74,2025-08-27T00:34:22.649534,food
user_0052,Subway,226.06,2025-09-13T10:34:22.649572,food
user_0120,Musical Instruments,767.3,2025-07-05T15:34:22.649609,shopping
user_0054,Jaipur Metro,70.46,2025-07-02T18:34:22.649645,transport
user_0163,Maharashtra Gramin Bank,69.03,2025-08-14T07:34:22.649685,investment
user_0186,Lucknow Nayara Petrol Pump,261.39,2025-07-10T23:34:22.649723,transport
user_0159,Kerala Mess,358.66,2025-08-10T04:34:22.649760,shopping
user_0009,Auto Parts,305.43,2025-07-25T17:34:22.649797,transport
user_0009,Apple Tv+,325.77,2025-09-01T21:34:22.649833,entertainment
user_0144,Carzonrent,23.33,2025-07-14T20:34:22.649870,transport
user_0003,More Supermarket,481.15,2025-08-28T06:34:22.649907,shopping
user_0111,Baskin Robbins,439.01,2025-06-21T14:34:22.649944,food
user_0197,Kesari Tours,256.56,2025-07-06T17:34:22.649980,transport
user_0150,Tab Cabs,31.18,2025-07-25T23:34:22.650018,transport
user_0167,HDFC Credit Card,208.9,2025-07-19T06:34:22.650058,investment
user_0190,Wine Shop,383.89,2025-08-18T05:34:22.650095,shopping
user_0060,Lassi Shop,586.35,2025-08-13T00:34:22.650132,food
user_0186,Linking Road Market,768.12,2025-06-24T22:34:22.650169,shopping
user_0051,Power Bill,2435.55,2025-07-20T10:34:22.650206,utilities
user_0120,Water Supply Board,1049.29,2025-09-05T22:34:22.650243,utilities
user_0195,Bmc Mumbai,259.76,2025-07-08T14:34:22.650279,other
user_0168,Karnataka Rto,119.78,2025-09-19T00:34:22.650318,other
user_0005,Dunzo,180.52,2025-09-06T23:34:22.650354,shopping
user_0123,Barber Shop,86.77,2025-08-24T16:34:22.650391,other
user_0192,Theobroma Bakery,218.59,2025-07-31T14:34:22.650428,food
user_0075,Indian Overseas Bank,49.56,2025-08-06T01:34:22.650464,investment
user_0140,Neighborhood Store,146.69,2025-08-07T20:34:22.650501,shopping
user_0011,Shriram Finance,136.65,2025-09-09T05:34:22.650538,investment
user_0061,Ahmedabad Farsan,162.04,2025-06-23T13:34:22.650576,food
user_0131,Razorpay,321.96,2025-09-17T10:34:22.650612,investment
user_0176,Hamleys,1706.07,2025-08-31T20:34:22.650648,shopping
user_0145,Ecom Express,32.6,2025-07-21T11:34:22.650685,transport
user_0146,Arcade Games,231.09,2025-09-18T20:34:22.650722,entertainment
user_0108,Natraj Restaurant,217.36,2025-06-26T12:34:22.650759,food
user_0033,Junglee Rummy,457.04,2025-08-20T10:34:22.650795,entertainment
user_0144,Indian Overseas Bank,46.91,2025-08-25T21:34:22.650833,investment
user_0188,Bses Rajdhani,1497.09,2025-06-24T04:34:22.650870,utilities
user_0077,Upstox,160.88,2025-07-18T05:34:22.650907,investment
user_0124,Google Pay,409.83,2025-09-08T09:34:22.650945,investment
user_0165,Bungee Jumping,147.88,2025-08-07T14:34:22.650982,entertainment
user_0054,Local Taxi,265.68,2025-07-03T05:34:22.651018,transport
user_0093,Kolkata Biryani,196.56,2025-06-24T13:34:22.651055,food
user_0052,Tea Lounge,52.69,2025-08-06T00:34:22.651092,food
user_0050,Visakhapatnam HPCL Fuel Station,39.99,2025-07-06T01:34:22.651129,transport
user_0173,Mint Premium,599.25,2025-06-29T01:34:22.651165,entertainment
user_0099,Sharekhan,1169.14,2025-07-11T06:34:22.651202,investment
user_0031,Cafe Mocha Mumbai,1288.77,2025-08-27T07:34:22.651239,food
user_0085,Digital Cable,1903.06,2025-08-30T05:34:22.651276,utilities
user_0174,Mtnl Mumbai Landline,482.92,2025-08-29T14:34:22.651313,utilities
user_0131,Paytm Money,3129.79,2025-08-14T21:34:22.651350,investment
user_0119,Amul Ice Cream,339.76,2025-08-13T09:34:22.651386,food
user_0072,Total Oil,107.43,2025-08-05T10:34:22.651423,transport
user_0129,Noida HPCL Fuel Station,25.83,2025-08-21T04:34:22.651460,transport
user_0026,Indore HPCL Fuel Station,141.86,2025-08-22T04:34:22.651496,transport
user_0004,Hdb Financial,1380.59,2025-07-30T07:34:22.651533,investment
user_0096,Bbmp,439.21,2025-08-03T05:34:22.651570,other
user_0163,Sagar Ratna,78.13,2025-09-12T12:34:22.651607,food
user_0072,Nashik Indian Oil Pump,82.01,2025-08-01T04:34:22.651644,transport
user_0118,Local Optician,802.85,2025-08-18T12:34:22.651680,shopping
user_0159,Instant Loan,1250.23,2025-07-07T11:34:22.651716,investment
user_0062,PNB Metlife,105.09,2025-06-22T01:34:22.651752,investment
user_0040,Paytm Gold,414.85,2025-07-08T08:34:22.651789,investment
user_0022,Mini Mart,54.12,2025-09-06T11:34:22.651825,shopping
user_0019,Surgery Bill,1074.43,2025-07-15T10:34:22.651862,shopping
user_0144,Ola,235.01,2025-08-19T02:34:22.651900,transport
user_0086,Spicejet,185.99,2025-07-02T04:34:22.651936,transport
user_0168,Kolkata Rolls,1474.25,2025-09-06T02:34:22.651973,shopping
user_0052,Mmtc-pamp,1855.06,2025-07-05T07:34:22.652009,shopping
user_0148,Foodpanda,203.97,2025-08-11T09:34:22.652046,food
user_0111,A2b Adyar Ananda Bhavan,138.44,2025-09-17T07:34:22.652082,food
user_0036,Cholamandalam Finance,219.78,2025-08-18T13:34:22.652119,investment
user_0125,Rbl Credit Card,374.76,2025-09-07T10:34:22.652155,investment
user_0065,Health Checkup,84.24,2025-07-20T12:34:22.652193,shopping
user_0124,Gujarati Thali House,443.22,2025-07-28T02:34:22.652229,food
user_0021,Community Hall,1638.9,2025-08-26T16:34:22.652267,shopping
user_0093,Amazon India,813.99,2025-07-20T17:34:22.652303,shopping
user_0015,Departmental Store,719.3,2025-09-10T01:34:22.652340,shopping
user_0149,Highway Toll,10.0,2025-07-19T19:34:22.652376,transport
user_0000,Zebpay,649.67,2025-07-03T15:34:22.652413,shopping
user_0100,Delhi Metro,16.88,2025-07-23T06:34:22.652449,transport
user_0144,Annapurna Mart,2337.25,2025-07-12T07:34:22.652486,shopping
user_0116,Ahmedabad Water,2009.51,2025-06-24T21:34:22.652522,utilities
user_0016,Easy Cabs,77.94,2025-07-30T22:34:22.652559,transport
user_0047,Polar Bear,166.4,2025-08-19T04:34:22.652596,food
user_0186,Spectranet,1466.7,2025-07-02T06:34:22.652633,utilities
user_0026,Urban Company,634.3,2025-09-18T02:34:22.652670,other
user_0074,Kolkata Rolls,1099.32,2025-06-28T00:34:22.652707,shopping
user_0099,Property Tax,1749.63,2025-07-26T12:34:22.652744,utilities
user_0048,Spare Parts,44.93,2025-08-03T06:34:22.652780,transport
user_0184,Mysuru Indian Oil Pump,81.57,2025-07-15T10:34:22.652818,transport
user_0035,Steam Wallet,1331.51,2025-09-15T07:34:22.652855,shopping
user_0124,New Poona Bakery,4527.31,2025-08-22T21:34:22.652936,shopping
user_0119,Zomato,1252.03,2025-08-11T16:34:22.652993,food
user_0194,YES Bank Credit Card,757.49,2025-08-03T11:34:22.653045,investment
user_0075,Fitness First,1532.3,2025-07-08T08:34:22.653089,shopping
user_0189,Vision Academy,132.54,2025-08-16T10:34:22.653130,education
user_0014,Sri Krishna Sagar,1119.03,2025-08-02T23:34:22.653170,shopping
user_0087,Family Choice Stores,130.12,2025-09-04T14:34:22.653210,shopping
user_0105,Booking.com,170.44,2025-08-04T05:34:22.653252,transport
user_0180,Bses Rajdhani,1730.18,2025-07-01T09:34:22.653293,utilities
user_0089,Limeroad,1321.48,2025-08-07T16:34:22.653334,shopping
user_0005,D-mart,914.63,2025-06-25T03:34:22.653374,shopping
user_0150,Water Taxi,105.75,2025-09-15T10:34:22.653413,transport
user_0009,Zee5 Subscription,19.63,2025-08-13T20:34:22.653452,entertainment
user_0119,Ahmedabad Indian Oil Pump,327.55,2025-08-07T08:34:22.653491,transport
user_0082,Cutting Chai,582.51,2025-08-04T04:34:22.653530,food
user_0157,Edx,1102.55,2025-08-17T22:34:22.653570,education
user_0027,Apple Tv Plus,1541.11,2025-09-09T17:34:22.653609,entertainment
user_0028,Kendriya Bhandar,434.34,2025-07-03T08:34:22.653647,shopping
user_0033,Malabar Gold,329.72,2025-06-21T20:34:22.653686,shopping
user_0033,Auto Garage,10.0,2025-08-17T20:34:22.653725,transport
user_0096,Fame Cinemas,579.1,2025-09-05T00:34:22.653763,entertainment
user_0118,Videocon D2h,2055.93,2025-08-30T17:34:22.653801,utilities
user_0021,Snap Fitness,165.42,2025-07-19T23:34:22.653839,shopping
user_0021,Arsalan Biryani,494.79,2025-07-05T10:34:22.653877,food
user_0156,Peter Cat,133.72,2025-07-01T08:34:22.653915,food
user_0172,Coimbatore Water,1241.06,2025-08-28T05:34:22.653953,utilities
user_0087,Oneplus Experience Store,460.14,2025-09-02T16:34:22.653992,shopping
user_0042,Cars24 Services,268.13,2025-08-02T01:34:22.654029,transport
user_0118,Pune BPCL Fuel Station,422.58,2025-08-31T02:34:22.654068,transport
user_0199,Bowling Alley,238.08,2025-08-20T17:34:22.654106,shopping
user_0195,Title Waves,454.27,2025-08-23T13:34:22.654144,shopping
user_0001,Chennai Tiffin,47.09,2025-09-19T02:34:22.654182,food
user_0000,Amazon Prime Video,193.99,2025-07-03T12:34:22.654219,entertainment
user_0153,Edx,362.95,2025-08-07T02:34:22.654257,education
user_0132,Kotak Mahindra Bank,623.42,2025-08-05T08:34:22.654295,investment
user_0152,Apepdcl,2173.8,2025-07-02T08:34:22.654333,utilities
user_0087,Quick Ride,59.33,2025-09-19T15:34:22.654370,transport
user_0129,Brahmin's Coffee Bar,121.27,2025-09-03T15:34:22.654407,food
user_0050,Medical Bill,1762.56,2025-08-09T19:34:22.654445,shopping
user_0067,Olive Bar & Kitchen,398.12,2025-08-15T06:34:22.654483,shopping
user_0028,Bitbns,444.2,2025-09-06T15:34:22.654521,shopping
user_0173,Nykaa,1864.92,2025-08-28T03:34:22.654558,shopping
user_0175,Natural Ice Cream,320.06,2025-07-04T04:34:22.654596,food
user_0196,General Store,266.5,2025-07-26T08:34:22.654634,shopping
user_0051,Hyderabad Indian Oil Pump,148.98,2025-07-05T03:34:22.654672,transport
user_0149,Marathi Bhojan,437.38,2025-07-13T17:34:22.654711,food
user_0127,Pondy Bazaar,238.28,2025-09-02T14:34:22.654748,shopping
user_0197,Starbucks,94.02,2025-08-22T03:34:22.654786,food
user_0145,Cafe Zoe,83.47,2025-07-21T19:34:22.654825,food
user_0066,Akasa Air,356.85,2025-06-30T13:34:22.654862,transport
user_0175,Local Pharmacy,621.67,2025-07-09T14:34:22.654902,healthcare
user_0060,Sports Fees,418.33,2025-08-12T11:34:22.654940,education
user_0099,Kulhad Chai,319.35,2025-07-02T19:34:22.654978,food
user_0165,Reliance Digital,2588.3,2025-06-24T06:34:22.655016,shopping
user_0165,Coimbatore HPCL Fuel Station,44.4,2025-08-15T02:34:22.655053,transport
user_0127,Bankbazaar,875.41,2025-07-09T13:34:22.655091,shopping
user_0004,Flurys Tea Room,208.32,2025-07-03T10:34:22.655128,food
user_0148,Cultural Tour,120.46,2025-08-22T19:34:22.655166,transport
user_0100,Vadilal,553.95,2025-09-06T08:34:22.655203,shopping
user_0091,Paisabazaar,1114.75,2025-07-16T02:34:22.655240,shopping
user_0032,Yatra,66.04,2025-07-15T17:34:22.655278,transport
user_0154,Udemy,1165.96,2025-09-12T12:34:22.655315,education
user_0167,Cutting Chai,366.97,2025-07-15T01:34:22.655352,food
user_0100,Uni Cards,379.15,2025-09-10T21:34:22.655390,investment
user_0112,Barber Shop,381.68,2025-07-26T11:34:22.655430,other
user_0006,Rajasthani Bhojanalay,286.82,2025-07-28T02:34:22.655468,shopping
user_0057,Hungama Play,692.78,2025-07-26T02:34:22.655506,entertainment
user_0082,Google Pay Gold,257.04,2025-09-10T21:34:22.655543,investment
user_0193,Visakhapatnam Water,1145.42,2025-06-27T16:34:22.655581,utilities
user_0034,Capital First,633.89,2025-07-08T02:34:22.655619,investment
user_0003,Surat Indian Oil Pump,134.21,2025-07-20T05:34:22.655656,transport
user_0163,Stationery Shop,608.68,2025-09-02T22:34:22.655694,shopping
user_0105,Cult.fit,141.95,2025-08-29T17:34:22.655734,healthcare
user_0153,Instamojo Payment,772.0,2025-08-07T23:34:22.655773,shopping
user_0164,Karim's,1504.22,2025-07-18T12:34:22.655810,shopping
user_0105,Audio Store,1103.83,2025-09-15T08:34:22.655849,shopping
user_0092,Mpeb Madhya Pradesh,1412.57,2025-07-16T18:34:22.655887,utilities
user_0186,Kochi Fish Curry,111.98,2025-09-09T01:34:22.655924,food
user_0106,Cloth Market,623.32,2025-08-31T00:34:22.655969,shopping
user_0064,Indore BPCL Fuel Station,56.62,2025-08-25T11:34:22.656007,transport
user_0136,Udupi Sagar,4775.59,2025-07-29T22:34:22.656044,shopping
user_0155,Srs Travels,226.91,2025-07-28T05:34:22.656082,transport
user_0110,Kidzania,874.6,2025-08-20T09:34:22.656119,entertainment
user_0141,Delhi University,751.51,2025-09-19T16:34:22.656157,education
user_0045,Madurai Indian Oil Pump,94.31,2025-08-07T14:34:22.656195,transport
user_0092,Koovs,622.44,2025-07-14T21:34:22.656232,shopping
user_0124,Auto Raja,56.0,2025-08-02T13:34:22.656269,transport
user_0019,Income Tax,929.61,2025-06-23T09:34:22.656306,other
user_0061,Landline Connection,1117.51,2025-07-06T06:34:22.656344,utilities
user_0070,Kochi Nayara Petrol Pump,181.19,2025-09-18T04:34:22.656381,transport
user_0105,Mcdonald's,97.46,2025-08-11T21:34:22.656418,food
user_0072,Earlysalary,251.91,2025-07-04T03:34:22.656456,investment
user_0065,Upwork,457.22,2025-07-29T13:34:22.656493,shopping
user_0199,Bookmyshow,1695.33,2025-08-25T01:34:22.656532,entertainment
user_0161,Aditya Birla Sun Life,773.34,2025-06-27T08:34:22.656570,investment
user_0126,Money Changer,1033.25,2025-08-25T22:34:22.656607,investment
user_0176,Bhim UPI,547.89,2025-07-29T10:34:22.656645,investment
user_0069,Paint Store,187.12,2025-08-01T21:34:22.656683,shopping
user_0081,Convenience Store,326.79,2025-08-08T16:34:22.656721,shopping
user_0069,Palladium Mall,1034.76,2025-07-20T08:34:22.656758,shopping
user_0046,Mumbai BPCL Fuel Station,246.6,2025-07-17T08:34:22.656795,transport
user_0112,Decathlon,2467.62,2025-09-01T20:34:22.656832,shopping
user_0022,Paytm,328.97,2025-07-31T03:34:22.656868,investment
user_0023,Valet Parking,110.1,2025-09-01T13:34:22.656905,transport
user_0198,Gas Refill,1027.95,2025-08-14T06:34:22.656942,utilities
user_0021,Sharma Travels,73.26,2025-07-16T20:34:22.656979,transport
user_0134,Avis India,47.69,2025-07-29T16:34:22.657016,transport
user_0069,Sports Club,342.64,2025-09-03T19:34:22.657053,shopping
user_0085,Thane Indian Oil Pump,141.4,2025-08-26T23:34:22.657090,transport
user_0092,Highway Petrol Pump,334.02,2025-07-17T06:34:22.657127,transport
user_0022,Yatra,40.38,2025-07-23T06:34:22.657164,transport
user_0182,Sephora,229.82,2025-07-09T21:34:22.657201,shopping
user_0084,Express Auto,540.21,2025-08-04T13:34:22.657238,transport
user_0024,Internet Bill,574.11,2025-09-13T03:34:22.657275,shopping
user_0130,Corporate Catering,619.58,2025-08-09T13:34:22.657312,food
user_0073,Kochi HPCL Fuel Station,118.44,2025-08-05T14:34:22.657350,transport
user_0082,Nashik Indian Oil Pump,122.37,2025-06-29T00:34:22.657387,transport
user_0127,ICICI Lombard,434.22,2025-09-04T00:34:22.657424,investment
user_0007,Highway Toll,87.67,2025-07-25T20:34:22.657462,transport
user_0006,River Transport,119.14,2025-07-11T19:34:22.657500,transport
user_0155,Wow! Momo,413.44,2025-08-17T12:34:22.657537,food
user_0171,Standard Chartered Card,650.03,2025-08-04T22:34:22.657574,investment
user_0076,HSBC Credit Card,381.31,2025-09-01T18:34:22.657612,investment
user_0165,Nilgiris,572.41,2025-08-02T05:34:22.657650,shopping
user_0197,Groww Mutual Fund,299.22,2025-06-25T12:34:22.657687,investment
user_0118,Common Area Maintenance,229.42,2025-08-01T15:34:22.657724,other
user_0088,Noida Indian Oil Pump,12.78,2025-07-27T09:34:22.657762,transport
user_0092,Bengali Sweet House,833.17,2025-08-26T03:34:22.657799,shopping
user_0168,Party Catering,130.41,2025-07-15T12:34:22.657837,food
user_0091,Cafe Zoe,297.47,2025-08-29T03:34:22.657875,food
user_0086,Phoenix Mall,937.0,2025-09-17T17:34:22.657913,shopping
user_0002,Mahindra Finance,731.41,2025-07-06T13:34:22.657950,investment
user_0199,D-mart,1077.64,2025-06-22T21:34:22.657987,shopping
user_0125,Jaipur Metro,192.49,2025-07-29T10:34:22.658025,transport
user_0167,Shirdi Sai Baba Sansthan,157.93,2025-07-10T10:34:22.658063,other
user_0115,Freelancer.com,2886.29,2025-09-02T23:34:22.658100,shopping
user_0109,HDFC Life,2875.42,2025-07-29T01:34:22.658138,investment
user_0175,Esic,1284.15,2025-08-23T23:34:22.658175,utilities
user_0105,Lendingkart,504.51,2025-07-22T15:34:22.658215,investment
user_0078,Drug Store,153.19,2025-07-06T08:34:22.658254,healthcare
user_0113,Jseb Jharkhand,1720.52,2025-07-27T19:34:22.658293,utilities
user_0059,Sangeetha Veg Restaurant,52.1,2025-08-08T20:34:22.658331,food
user_0018,Ntpc Limited,1311.18,2025-06-28T19:34:22.658369,utilities
user_0041,Essar Oil,341.43,2025-07-27T09:34:22.658418,transport
user_0064,Mcdonald's,642.67,2025-09-01T08:34:22.658458,food
user_0047,Airtel Xstream,1690.66,2025-08-21T02:34:22.658496,utilities
user_0168,Indigital,2526.18,2025-09-19T05:34:22.658534,utilities
user_0175,Daily Needs Mart,1020.19,2025-08-22T17:34:22.658572,shopping
user_0068,Paint Store,1589.73,2025-07-24T07:34:22.658610,shopping
user_0175,Kids Store,486.57,2025-07-10T11:34:22.658647,shopping
user_0025,Rbl Bank,111.98,2025-07-28T03:34:22.658684,investment
user_0157,Ca Office,385.89,2025-08-30T04:34:22.658721,investment
user_0156,Tea Point,272.69,2025-07-17T20:34:22.658758,food
user_0178,Flying Machine Cafe,183.17,2025-07-18T12:34:22.658796,food
user_0190,Joyalukkas,1123.12,2025-08-03T23:34:22.658833,shopping
user_0033,Dop Nagaland,1521.56,2025-08-16T08:34:22.658870,utilities
user_0147,Folk Dance,454.83,2025-08-03T09:34:22.658908,shopping
user_0017,Zoomcar,87.04,2025-08-28T04:34:22.658947,transport
user_0136,Cloth Store,487.97,2025-08-27T17:34:22.658983,shopping
user_0009,Diesel Pump,210.4,2025-07-22T01:34:22.659020,transport
user_0132,Mtnl Mumbai Landline,1154.02,2025-07-29T16:34:22.659058,utilities
user_0079,Saraswat Bank,360.0,2025-07-21T05:34:22.659095,investment
user_0038,Kolkata Rolls,73.23,2025-07-10T07:34:22.659133,shopping
user_0111,Makemytrip,230.99,2025-09-11T20:34:22.659169,transport
user_0194,Myntra,1442.73,2025-09-19T20:34:22.659207,shopping
user_0026,Heritage Fresh,1024.66,2025-09-14T21:34:22.659244,shopping
user_0007,Wave Cinemas,1781.64,2025-09-07T14:34:22.659281,entertainment
user_0165,ICICI Direct,939.36,2025-08-09T05:34:22.659317,investment
user_0185,Bses Delhi,1532.56,2025-08-04T20:34:22.659355,utilities
user_0161,Annapoorna Veg,2127.63,2025-07-16T23:34:22.659392,shopping
user_0078,Motilal Oswal,1676.61,2025-07-22T22:34:22.659430,investment
user_0053,Somnath Trust,239.18,2025-06-25T15:34:22.659467,other
user_0070,Skill Development,631.77,2025-07-19T02:34:22.659504,education
user_0113,Jiomoney,168.1,2025-06-28T23:34:22.659541,investment
user_0122,5paisa,434.02,2025-09-14T20:34:22.659577,investment
user_0198,Kolkata Biryani,30.06,2025-08-08T21:34:22.659615,food
user_0001,Patna Nayara Petrol Pump,315.03,2025-06-29T10:34:22.659651,transport
user_0183,Bharti Gas,2412.84,2025-08-03T05:34:22.659690,utilities
user_0066,Mahindra Finance,314.75,2025-09-09T04:34:22.659728,investment
user_0095,Pilgrimage Bus,105.79,2025-06-21T23:34:22.659766,transport
user_0081,Lucknowi Kebabs,964.76,2025-06-28T11:34:22.659803,shopping
user_0085,Reliance Nippon Life,751.41,2025-08-24T00:34:22.659840,investment
user_0125,Mi Home,195.43,2025-09-17T06:34:22.659878,shopping
user_0079,Digitalocean,191.94,2025-08-30T09:34:22.659915,entertainment
user_0013,Hertz India,221.89,2025-08-09T00:34:22.659953,transport
user_0011,Air India Express,191.81,2025-06-23T21:34:22.659990,transport
user_0195,Lawrato,400.98,2025-08-16T05:34:22.660028,shopping
user_0049,Cricket Ground,812.08,2025-08-01T00:34:22.660064,shopping
user_0096,Car Service Center,37.57,2025-06-23T18:34:22.660100,transport
user_0076,Giveindia,826.35,2025-07-11T00:34:22.660136,other
user_0192,The Chocolate Room,429.28,2025-08-22T03:34:22.660173,food
user_0146,Colorbar,691.95,2025-08-19T07:34:22.660210,shopping
user_0022,Kiwimoney,538.62,2025-07-06T13:34:22.660248,investment
user_0145,Home Care,194.1,2025-09-09T23:34:22.660285,healthcare
user_0104,Wi-fi Connection,1890.0,2025-08-02T16:34:22.660323,utilities
user_0000,Select City Walk,1416.29,2025-07-03T14:34:22.660361,shopping
user_0165,Meraevents,294.17,2025-07-07T12:34:22.660399,entertainment
user_0142,Visakhapatnam Water,1638.76,2025-07-10T21:34:22.660436,utilities
user_0187,Fabhotels,109.29,2025-06-30T03:34:22.660473,transport
user_0045,Dance Performance,183.49,2025-08-01T17:34:22.660511,shopping
user_0119,Disney+ Hotstar,1982.32,2025-06-26T20:34:22.660548,shopping
user_0174,Tyre Shop,421.03,2025-08-28T00:34:22.660585,transport
user_0056,Cholamandalam Ms,234.28,2025-07-18T13:34:22.660623,investment
user_0128,PNB Housing Finance,1933.33,2025-08-19T19:34:22.660661,investment
user_0185,Tanishq,432.99,2025-08-28T15:34:22.660698,shopping
user_0177,Payme India,545.39,2025-08-10T07:34:22.660735,investment
user_0184,Star Bazaar,1167.33,2025-08-17T23:34:22.660772,shopping
user_0072,Blusmart,59.92,2025-07-10T17:34:22.660809,transport
user_0139,"Toys ""r"" Us",4923.87,2025-06-21T14:34:22.660846,shopping
user_0013,Gold Monetization,760.82,2025-08-31T13:34:22.660884,shopping
user_0008,Simplilearn,795.51,2025-07-07T09:34:22.660921,education
user_0064,Manipuri Kitchen,1100.0,2025-06-22T16:34:22.660957,food
user_0165,Home Catering,225.45,2025-06-30T11:34:22.660994,food
user_0031,Reliance Jio,2142.92,2025-08-06T13:34:22.661031,utilities
user_0005,Pune BPCL Fuel Station,190.16,2025-08-13T07:34:22.661068,transport
user_0105,Lendingkart,552.78,2025-07-21T08:34:22.661106,investment
user_0164,Karaoke,234.72,2025-09-13T07:34:22.661143,shopping
user_0066,Urban Company,505.04,2025-07-18T22:34:22.661181,other
user_0029,Sangeetha Veg Restaurant,507.58,2025-06-25T22:34:22.661223,food
user_0178,Ahmedabad Nayara Petrol Pump,62.64,2025-07-24T19:34:22.661261,transport
user_0109,Gaming Store,545.41,2025-07-15T08:34:22.661305,shopping
user_0088,Unacademy,251.05,2025-09-04T17:34:22.661348,education
user_0176,Aakash Institute,234.19,2025-08-18T12:34:22.661386,education
user_0035,Wooden Street,160.19,2025-09-08T05:34:22.661423,shopping
user_0192,Paytm Fastag,11.19,2025-07-06T05:34:22.661460,transport
user_0147,Jiomoney,226.93,2025-08-17T16:34:22.661498,investment
user_0119,Sagar Ratna,67.28,2025-08-11T10:34:22.661535,food
user_0042,Dbs Bank,529.59,2025-07-21T20:34:22.661573,investment
user_0057,United Bakery,907.76,2025-08-27T06:34:22.661610,shopping
user_0002,Crossword,1465.68,2025-09-12T13:34:22.661648,shopping
user_0065,Rajasthani Restaurant,813.83,2025-06-27T20:34:22.661684,food
user_0107,Cafe Mocha Mumbai,91.62,2025-06-25T05:34:22.661721,food
user_0005,UPI Merchant,315.38,2025-09-03T09:34:22.661758,investment
user_0040,Ticketgenie,1349.61,2025-07-03T11:34:22.661795,entertainment
user_0054,Ikea,1146.53,2025-07-22T00:34:22.661832,shopping
user_0005,Highway Petrol Pump,297.59,2025-09-14T06:34:22.661869,transport
user_0022,Cox & Kings,95.7,2025-08-18T12:34:22.661905,transport
user_0101,Mmtc-pamp,1233.24,2025-08-14T05:34:22.661942,shopping
user_0175,Fruit Stall,464.59,2025-08-17T05:34:22.661978,shopping
user_0014,Digitalocean,425.03,2025-08-24T09:34:22.662016,entertainment
user_0065,Corporation Tax,1492.61,2025-08-28T09:34:22.662053,utilities
user_0146,Religare Health,63.1,2025-07-31T02:34:22.662091,investment
user_0107,Gold Monetization,1796.41,2025-06-26T23:34:22.662128,shopping
user_0054,Navi,1030.04,2025-09-03T23:34:22.662165,investment
user_0197,Mobile World,3157.9,2025-07-05T22:34:22.662202,shopping
user_0175,Puma Store,1556.78,2025-06-29T12:34:22.662239,shopping
user_0103,Bank Of Baroda,86.17,2025-08-29T12:34:22.662276,investment
user_0159,Mumbai Indian Oil Pump,326.37,2025-07-14T21:34:22.662313,transport
user_0080,Nagpur Nayara Petrol Pump,20.16,2025-08-07T03:34:22.662350,transport
user_0150,Exide Life,183.68,2025-08-05T03:34:22.662388,investment
user_0159,Guwahati Water,933.13,2025-07-10T17:34:22.662426,utilities
user_0092,Mysuru Indian Oil Pump,49.38,2025-08-21T02:34:22.662464,transport
user_0091,Dakshin Restaurant,466.07,2025-08-08T03:34:22.662502,food
user_0024,Disney+ Hotstar,159.37,2025-07-12T01:34:22.662539,shopping
user_0092,Society Charges,124.47,2025-07-09T08:34:22.662576,other
user_0129,Gail India,1279.53,2025-07-04T22:34:22.662614,utilities
user_0079,Sports Bar,429.42,2025-06-26T22:34:22.662652,shopping
user_0163,Hertz India,72.26,2025-08-07T21:34:22.662689,transport
user_0053,Telephone Bill,2085.73,2025-08-14T21:34:22.662726,utilities
user_0154,Home Catering,560.71,2025-07-06T11:34:22.662763,food
user_0099,Home Centre,362.02,2025-08-19T19:34:22.662800,shopping
user_0074,Vodafone Idea,2235.89,2025-08-27T22:34:22.662838,utilities
user_0037,Zerodha,726.58,2025-09-16T21:34:22.662898,investment
user_0085,Karachi Bakery,1970.05,2025-08-25T00:34:22.662946,shopping
user_0101,Sharma Travels,138.69,2025-09-12T01:34:22.662988,transport
user_0047,ICICI Direct,355.35,2025-07-22T02:34:22.663028,investment
user_0110,Gurugram Indian Oil Pump,235.77,2025-08-01T07:34:22.663066,transport
user_0146,Health Store,1419.3,2025-06-29T01:34:22.663106,healthcare
user_0157,Snap Fitness,1850.65,2025-07-12T11:34:22.663147,shopping
user_0061,Permit Fee,338.18,2025-08-18T19:34:22.663185,shopping
user_0139,Malabar Gold,1186.83,2025-08-20T20:34:22.663223,shopping
user_0124,Flexiloans,267.91,2025-08-03T15:34:22.663261,investment
user_0047,SBI Securities,757.6,2025-06-27T09:34:22.663298,investment
user_0017,Puma Store,766.67,2025-08-29T19:34:22.663337,shopping
